burst_time,arrival_time,queue_length,avg_burst_in_queue,time_since_last_task,bottleneck_score
10,17,5,3.4,0,11.363636363636363
14,20,11,4.0,1,43.12
3,72,14,5.714285714285714,5,1.876595744680851
7,30,10,5.4,5,7.65625
13,85,12,5.583333333333333,1,30.80506329113924
9,93,13,6.153846153846154,5,14.719354838709677
7,24,15,5.666666666666667,2,11.025
14,0,6,5.166666666666667,2,19.07027027027027
14,33,8,4.75,1,27.269565217391307
8,36,1,4.0,5,1.28
7,91,10,5.9,5,7.1014492753623175
15,89,2,5.5,2,6.9230769230769225
18,97,7,6.428571428571429,0,30.530769230769227
8,27,2,6.5,0,1.7066666666666666
14,7,5,2.2,2,30.625
10,5,1,3.0,4,2.5
7,62,2,4.5,2,1.7818181818181817
14,38,7,6.571428571428571,1,18.120754716981132
3,29,12,6.333333333333333,0,1.4727272727272729
9,59,13,6.769230769230769,2,13.553465346534654
3,80,14,5.928571428571429,4,1.8185567010309278
6,66,10,4.9,4,6.101694915254237
20,73,12,5.5,5,73.84615384615384
6,68,11,5.7272727272727275,3,5.886486486486486
4,98,1,3.0,0,0.4
20,66,13,5.3076923076923075,1,82.4390243902439
10,89,0,0.0,2,0.0
6,70,1,6.0,1,0.5142857142857142
7,32,7,7.142857142857143,1,4.212280701754386
19,10,2,7.5,5,8.494117647058824
3,0,0,0.0,0,0.0
7,85,8,5.125,1,6.4
17,67,12,6.583333333333333,1,45.73186813186813
6,52,4,7.5,0,1.6941176470588235
12,19,14,5.571428571428571,1,30.678260869565218
3,57,11,5.636363636363637,2,1.4917808219178081
6,88,15,6.133333333333334,5,7.5700934579439245
17,79,11,6.363636363636363,1,43.17160493827161
13,88,10,5.0,3,28.166666666666664
10,20,8,5.0,5,13.333333333333334
18,98,2,6.0,0,9.257142857142858
14,41,14,6.142857142857143,0,38.416
20,47,13,4.153846153846154,4,100.0
19,79,0,0.0,5,0.0
5,78,5,5.0,3,2.0833333333333335
10,46,2,1.5,2,8.0
19,16,0,0.0,0,0.0
10,65,1,2.0,3,3.3333333333333335
2,34,6,4.0,2,0.4800000000000001
15,52,0,0.0,2,0.0
20,4,15,6.666666666666667,0,78.26086956521739
4,61,9,4.777777777777778,1,2.4923076923076923
15,93,10,4.2,3,43.26923076923077
15,52,12,6.916666666666667,5,34.10526315789473
13,12,7,4.714285714285714,2,20.7025
6,57,9,4.222222222222222,4,6.204255319148936
5,38,15,5.733333333333333,2,5.569306930693069
4,75,6,5.0,1,1.6
15,41,13,6.3076923076923075,0,40.026315789473685
8,0,5,5.6,2,4.848484848484849
5,91,3,5.333333333333333,4,1.1842105263157896
17,7,3,5.333333333333333,2,13.689473684210526
12,66,12,6.666666666666667,2,22.539130434782606
3,70,9,5.555555555555555,2,1.235593220338983
8,22,13,6.0,1,11.885714285714284
13,77,4,6.5,4,9.013333333333334
10,26,4,2.25,3,12.307692307692308
11,27,8,4.0,3,19.360000000000003
20,24,4,5.0,1,26.666666666666668
3,56,2,4.0,1,0.36
16,100,11,6.454545454545454,5,37.77560975609756
5,75,14,5.571428571428571,3,5.32608695652174
6,79,7,7.428571428571429,4,2.989830508474576
12,74,14,5.928571428571429,3,29.096907216494845
2,37,1,10.0,0,0.03636363636363636
20,51,9,5.444444444444445,2,55.862068965517246
1,53,11,6.363636363636363,3,0.14938271604938272
10,88,15,6.733333333333333,5,19.39655172413793
10,61,12,5.5,2,18.46153846153846
12,79,5,3.8,1,15.0
7,5,9,5.888888888888889,0,6.401612903225806
12,4,3,2.0,0,14.4
19,13,14,5.571428571428571,3,76.90869565217392
19,8,10,6.2,2,50.138888888888886
4,13,6,6.666666666666667,1,1.2521739130434781
9,49,7,6.0,3,8.1
12,12,8,5.0,5,19.2
10,90,13,4.615384615384615,1,23.150684931506852
5,34,14,5.714285714285714,3,5.212765957446808
17,9,7,6.285714285714286,2,27.76666666666667
3,79,14,6.571428571428571,2,1.6641509433962267
4,38,15,4.733333333333333,4,4.186046511627907
15,85,6,5.833333333333333,3,19.75609756097561
3,90,9,4.777777777777778,5,1.401923076923077
7,29,2,7.5,4,1.1529411764705881
20,17,10,4.2,4,76.92307692307692
13,0,8,5.625,2,20.40754716981132
16,62,5,5.6,5,19.393939393939394
8,23,14,5.428571428571429,1,13.937777777777779
2,0,5,4.4,4,0.37037037037037035
6,80,14,4.928571428571429,3,8.501204819277108
19,79,13,5.615384615384615,4,70.9406976744186
20,8,9,5.222222222222222,0,57.857142857142854
2,26,2,6.0,0,0.11428571428571428
17,55,2,5.0,0,9.633333333333335
12,17,15,5.6,0,32.727272727272734
14,7,10,6.1,2,27.605633802816904
4,12,8,4.125,3,2.497560975609756
4,88,8,5.0,2,2.1333333333333333
2,95,1,3.0,0,0.1
15,82,5,4.4,5,20.833333333333332
8,98,8,4.25,4,9.752380952380951
20,27,15,5.933333333333334,0,86.53846153846153
8,87,3,6.333333333333333,1,2.6181818181818186
12,88,14,6.642857142857143,3,26.377570093457944
13,6,9,5.444444444444445,1,23.601724137931036
5,59,1,9.0,3,0.25
16,81,4,5.75,3,15.17037037037037
7,54,15,6.066666666666666,2,10.400943396226415
7,74,11,5.090909090909091,1,8.849253731343284
11,1,14,5.714285714285714,3,25.229787234042554
9,19,4,4.25,3,6.171428571428571
2,31,12,5.25,0,0.768
13,29,3,4.333333333333333,3,9.50625
8,48,8,5.25,5,8.192
4,8,0,0.0,2,0.0
1,97,7,6.428571428571429,3,0.09423076923076923
13,35,5,4.2,1,16.25
16,14,15,4.066666666666666,4,75.78947368421053
20,63,10,5.6,5,60.6060606060606
16,21,9,6.444444444444445,5,30.949253731343283
6,7,12,6.333333333333333,3,5.8909090909090915
7,44,11,4.7272727272727275,0,9.41111111111111
4,67,13,4.6923076923076925,2,3.654054054054053
10,75,9,5.888888888888889,5,13.064516129032256
16,58,15,7.066666666666666,0,47.603305785123965
9,9,11,5.454545454545454,0,13.804225352112677
7,19,7,4.428571428571429,3,6.318421052631579
17,52,13,5.153846153846154,1,61.051249999999996
12,58,3,6.0,2,6.171428571428571
17,5,4,8.25,3,12.497297297297298
14,0,5,7.0,3,12.25
3,27,13,3.923076923076923,1,2.3765625
4,26,7,5.0,3,1.8666666666666665
14,8,11,5.636363636363637,4,32.48767123287671
9,3,3,4.666666666666667,2,4.288235294117647
7,71,8,5.25,5,6.272
19,39,10,5.5,2,55.53846153846153
17,5,10,5.1,5,47.377049180327866
18,60,10,5.4,0,50.625
2,9,9,7.111111111111111,2,0.4438356164383562
5,82,2,7.5,5,0.5882352941176471
3,25,3,9.333333333333334,5,0.2612903225806451
18,7,14,5.5,3,69.78461538461538
18,37,4,5.5,4,19.93846153846154
10,83,14,6.357142857142857,5,19.029126213592235
5,42,0,0.0,1,0.0
3,65,7,7.142857142857143,1,0.7736842105263159
20,81,8,5.875,2,46.54545454545455
14,96,13,6.538461538461538,0,33.8
5,45,13,5.0,5,5.416666666666667
3,38,4,5.75,3,0.5333333333333333
9,88,7,6.571428571428571,1,7.488679245283019
13,91,3,5.666666666666667,0,7.6049999999999995
18,7,6,4.333333333333333,3,36.45
19,5,14,5.428571428571429,2,78.61777777777777
8,31,5,3.8,2,6.666666666666667
7,58,0,0.0,0,0.0
14,40,12,5.083333333333333,1,38.66301369863014
1,41,7,5.857142857142857,1,0.10208333333333335
14,18,7,5.428571428571429,3,21.342222222222222
10,90,11,5.545454545454546,0,16.805555555555554
1,7,10,5.7,1,0.14925373134328357
13,94,0,0.0,4,0.0
15,71,7,5.571428571428571,5,23.967391304347824
15,78,2,5.0,3,7.5
8,98,12,5.583333333333333,2,11.665822784810127
8,38,5,6.2,3,4.444444444444445
14,16,13,6.384615384615385,1,34.50416666666666
19,36,10,5.3,2,57.301587301587304
17,95,10,2.8,2,76.05263157894737
16,49,7,5.857142857142857,2,26.133333333333336
13,93,1,4.0,0,3.3800000000000003
1,42,15,5.333333333333333,0,0.2368421052631579
11,88,10,6.0,4,17.285714285714285
9,30,1,8.0,0,0.9
1,93,5,5.2,4,0.08064516129032258
14,66,10,6.1,3,27.605633802816904
6,55,3,3.6666666666666665,3,2.3142857142857145
5,86,11,5.454545454545454,0,4.26056338028169
18,56,14,5.857142857142857,3,66.15
12,48,3,5.333333333333333,5,6.821052631578948
17,51,4,7.0,5,14.45
15,24,4,5.75,1,13.333333333333334
5,32,15,7.0,4,4.6875
12,72,7,6.285714285714286,2,13.835294117647058
5,66,15,6.066666666666666,2,5.306603773584906
15,50,13,4.6923076923076925,3,51.38513513513514
12,93,4,6.75,3,7.4322580645161285
20,42,7,6.714285714285714,2,36.29629629629629
3,47,7,4.0,3,1.26
14,76,13,5.461538461538462,4,39.43333333333333
15,65,2,5.5,3,6.9230769230769225
3,24,11,6.636363636363637,4,1.2964285714285713
14,30,6,6.333333333333333,2,16.03636363636364
9,71,7,5.714285714285714,2,8.444680851063831
2,8,7,5.285714285714286,0,0.44545454545454544
6,26,4,5.25,5,2.304
9,29,8,5.0,1,10.8
1,40,4,6.25,0,0.05517241379310345
1,52,13,5.615384615384615,0,0.19651162790697677
1,75,7,5.428571428571429,2,0.1088888888888889
11,11,14,5.5,0,26.061538461538458
11,84,14,6.0,0,24.2
15,57,12,4.666666666666667,2,47.647058823529406
17,30,4,6.75,0,14.916129032258064
15,39,5,4.6,5,20.089285714285715
20,24,6,6.166666666666667,3,33.48837209302326
10,24,10,5.0,2,16.666666666666668
4,28,9,5.666666666666667,2,2.1599999999999997
15,51,5,6.6,3,14.80263157894737
5,88,6,3.5,2,3.3333333333333335
5,81,8,6.5,4,2.6666666666666665
8,29,5,4.2,2,6.153846153846153
20,84,9,5.333333333333333,5,56.8421052631579
17,24,15,6.2,5,60.208333333333336
14,7,14,5.642857142857143,2,41.30752688172043
16,60,9,5.333333333333333,4,36.37894736842106
19,78,0,0.0,3,0.0
1,39,14,6.357142857142857,0,0.19029126213592235
16,10,1,3.0,3,6.4
17,52,2,2.0,3,19.26666666666667
10,16,0,0.0,4,0.0
11,42,12,5.666666666666667,3,21.779999999999998
19,83,7,7.142857142857143,1,31.03333333333334
13,86,14,4.928571428571429,4,39.90843373493975
1,55,11,4.818181818181818,1,0.1890625
16,52,10,6.0,2,36.57142857142857
11,7,7,4.428571428571429,4,15.602631578947367
16,21,14,4.357142857142857,5,66.90133333333333
16,50,5,4.2,0,24.615384615384613
11,0,8,5.375,1,15.184313725490195
4,20,0,0.0,5,0.0
6,44,13,7.230769230769231,5,5.685981308411216
19,66,8,6.625,5,37.87540983606557
16,29,10,5.9,0,37.10144927536232
4,57,15,5.333333333333333,3,3.7894736842105265
17,87,8,5.625,5,34.89811320754717
13,7,5,6.4,0,11.418918918918918
6,9,6,5.333333333333333,2,3.410526315789474
17,2,2,2.5,4,16.514285714285712
15,19,9,6.555555555555555,1,26.801470588235293
2,59,12,5.166666666666667,2,0.7783783783783782
19,87,3,3.3333333333333335,1,24.99230769230769
9,77,7,4.857142857142857,2,9.68048780487805
11,48,7,5.428571428571429,3,13.175555555555556
4,82,14,5.214285714285714,1,3.6045977011494252
13,94,4,4.25,4,12.876190476190477
15,100,10,5.8,1,33.08823529411765
18,50,13,5.461538461538462,4,65.18571428571428
15,36,10,5.2,0,36.29032258064517
18,49,14,5.857142857142857,1,66.15
15,53,12,5.333333333333333,4,42.631578947368425
4,57,11,6.0,3,2.5142857142857142
17,13,6,5.166666666666667,3,28.118918918918915
14,23,2,7.0,4,4.9
3,88,3,3.6666666666666665,5,0.5785714285714286
3,25,14,5.428571428571429,5,1.9600000000000002
8,64,12,6.0,5,10.971428571428572
8,45,2,2.0,3,4.266666666666667
16,34,12,3.9166666666666665,5,62.48135593220339
14,28,2,6.5,5,5.226666666666667
13,1,7,4.857142857142857,1,20.197560975609758
2,43,7,5.285714285714286,5,0.44545454545454544
11,38,12,4.166666666666667,5,28.10322580645161
12,68,9,6.333333333333333,2,17.672727272727276
6,65,15,6.2,0,7.5
1,30,7,6.857142857142857,4,0.0890909090909091
12,79,10,5.9,4,20.869565217391305
2,77,0,0.0,5,0.0
13,35,3,8.333333333333334,5,5.432142857142857
10,18,14,4.857142857142857,5,23.902439024390247
1,95,3,3.3333333333333335,3,0.06923076923076922
11,30,0,0.0,5,0.0
15,16,8,4.625,0,32.0
16,26,6,7.333333333333333,3,18.432000000000006
4,45,10,5.4,4,2.5
13,78,9,5.444444444444445,0,23.601724137931036
4,42,14,6.214285714285714,2,3.1049504950495046
14,3,4,5.0,1,13.066666666666668
20,71,1,9.0,1,4.0
20,27,5,4.6,1,35.714285714285715
2,87,11,5.090909090909091,0,0.7223880597014926
13,93,6,5.5,4,15.6
6,22,7,6.0,5,3.6
10,74,13,5.384615384615385,0,20.36144578313253
7,51,12,6.5,3,7.840000000000001
14,92,15,4.4,5,54.44444444444444
9,42,15,5.6,0,18.40909090909091
8,31,10,6.1,0,9.014084507042254
10,40,6,8.333333333333334,5,6.428571428571428
13,63,11,6.0,2,26.557142857142857
3,22,3,7.333333333333333,5,0.324
4,71,14,6.642857142857143,4,2.9308411214953267
19,15,0,0.0,3,0.0
7,56,10,5.6,3,7.424242424242424
13,65,9,4.888888888888889,3,25.828301886792453
9,22,15,6.466666666666667,3,16.272321428571427
17,44,14,7.142857142857143,1,49.687719298245625
10,78,12,5.25,5,19.2
5,19,6,6.0,2,2.1428571428571432
6,59,4,4.0,3,2.88
16,41,10,6.4,2,34.59459459459459
9,62,4,2.5,0,9.257142857142858
3,95,2,5.5,3,0.27692307692307694
14,91,5,6.2,3,13.61111111111111
16,55,12,5.833333333333333,0,44.956097560975614
4,8,7,6.714285714285714,0,1.4518518518518517
16,86,3,5.333333333333333,5,12.126315789473685
1,52,12,5.25,2,0.192
9,82,5,3.8,1,8.4375
14,99,10,5.8,3,28.823529411764707
4,69,4,5.75,0,0.9481481481481481
11,85,11,6.0,0,19.014285714285712
12,75,15,5.4,2,33.75
14,38,1,2.0,5,6.533333333333334
18,81,2,7.5,2,7.623529411764705
8,32,10,4.1,0,12.549019607843139
20,30,2,8.0,5,8.88888888888889
20,46,12,5.0,4,80.0
16,33,15,6.466666666666667,1,51.42857142857142
17,77,7,4.857142857142857,1,34.53902439024391
6,44,0,0.0,5,0.0
3,56,2,9.0,1,0.18
7,43,3,6.333333333333333,5,2.004545454545455
13,92,4,6.0,4,9.657142857142857
13,51,10,4.6,5,30.178571428571434
19,65,2,8.5,3,7.6
15,29,5,6.6,2,14.80263157894737
15,100,13,5.153846153846154,1,47.53125
13,47,13,4.384615384615385,3,40.801428571428566
1,28,13,6.153846153846154,4,0.18172043010752686
6,18,0,0.0,3,0.0
14,27,12,6.916666666666667,3,29.709473684210526
18,14,10,6.2,3,45.0
18,58,9,6.111111111111111,2,41.00625
11,57,1,6.0,0,1.7285714285714284
18,19,15,6.333333333333333,4,66.27272727272728
20,0,11,5.090909090909091,3,72.23880597014926
12,41,8,6.625,3,15.108196721311476
14,15,12,5.0,1,39.2
20,87,0,0.0,3,0.0
17,58,13,5.0,0,62.616666666666674
9,3,7,5.0,2,9.45
19,0,7,5.571428571428571,3,38.45434782608696
9,68,10,5.9,0,11.73913043478261
16,12,5,4.8,3,22.06896551724138
7,83,8,4.25,1,7.466666666666666
3,84,11,6.363636363636363,1,1.3444444444444446
19,19,14,6.142857142857143,1,70.756
13,82,3,5.333333333333333,0,8.005263157894737
19,7,4,4.0,0,28.880000000000003
5,43,15,6.266666666666667,1,5.160550458715596
20,45,12,5.5,1,73.84615384615384
15,25,9,6.666666666666667,1,26.413043478260867
17,68,14,5.071428571428571,4,66.64000000000001
16,33,11,5.090909090909091,0,46.232835820895524
17,51,5,4.0,4,28.9
15,5,12,5.083333333333333,0,44.38356164383562
20,17,2,2.5,0,22.857142857142858
7,10,10,7.7,0,5.6321839080459775
9,24,9,5.777777777777778,5,10.755737704918031
19,12,7,5.0,1,42.11666666666666
19,48,10,5.3,4,57.301587301587304
5,32,3,6.666666666666667,5,0.9782608695652174
17,32,4,5.5,0,17.784615384615385
14,67,13,5.538461538461538,2,38.96941176470588
11,15,4,6.25,0,6.675862068965517
5,29,5,5.8,4,1.8382352941176472
2,12,5,5.2,0,0.3225806451612903
5,65,10,5.2,3,4.032258064516129
12,56,13,5.3076923076923075,0,29.678048780487806
5,94,6,4.5,5,2.7272727272727275
17,58,7,5.714285714285714,4,30.129787234042556
17,24,4,2.0,5,38.53333333333334
3,33,0,0.0,2,0.0
6,30,13,5.615384615384615,5,7.074418604651163
5,86,13,5.384615384615385,2,5.090361445783133
14,90,0,0.0,5,0.0
10,46,10,4.5,3,18.18181818181818
10,21,8,4.125,3,15.609756097560975
19,90,3,5.333333333333333,0,17.1
10,11,13,4.923076923076923,1,21.948051948051948
13,36,0,0.0,2,0.0
3,86,5,7.0,0,0.5625
18,12,12,4.833333333333333,3,66.65142857142857
1,23,9,4.111111111111111,3,0.17608695652173914
8,91,10,6.6,0,8.421052631578947
6,66,1,10.0,3,0.32727272727272727
17,5,11,4.636363636363637,1,56.401612903225804
8,49,6,4.5,4,6.9818181818181815
18,84,1,7.0,1,4.05
7,1,9,5.222222222222222,2,7.0875
7,35,0,0.0,2,0.0
16,59,9,6.444444444444445,3,30.949253731343283
7,35,13,6.538461538461538,3,8.45
8,46,13,5.076923076923077,0,13.691139240506331
4,9,8,6.5,2,1.7066666666666666
14,7,15,4.666666666666667,5,51.882352941176464
15,91,14,6.5,5,42.0
17,46,14,6.214285714285714,3,56.083168316831674
1,70,5,6.2,3,0.06944444444444445
1,20,8,4.25,5,0.15238095238095237
7,36,10,5.7,3,7.313432835820895
16,93,0,0.0,4,0.0
9,59,13,6.153846153846154,2,14.719354838709677
10,0,1,1.0,0,5.0
8,24,1,9.0,0,0.64
20,53,7,6.285714285714286,3,38.431372549019606
14,90,1,1.0,3,9.8
16,22,6,3.5,2,34.13333333333333
20,84,6,6.166666666666667,1,33.48837209302326
12,60,4,4.75,2,10.017391304347825
12,26,0,0.0,4,0.0
2,83,1,7.0,5,0.05
10,2,9,4.666666666666667,0,15.88235294117647
20,2,5,6.2,2,27.77777777777778
4,87,2,5.0,0,0.5333333333333333
18,66,13,4.846153846153846,5,72.04736842105264
2,23,4,8.0,3,0.17777777777777776
3,8,0,0.0,2,0.0
13,71,9,4.888888888888889,5,25.828301886792453
4,60,11,4.545454545454546,3,3.1737704918032783
8,62,8,5.5,4,7.876923076923077
2,56,5,6.4,4,0.27027027027027023
17,69,0,0.0,5,0.0
15,4,1,4.0,3,4.5
14,85,12,4.75,5,40.90434782608696
20,1,5,5.2,3,32.25806451612903
9,6,5,4.8,2,6.982758620689656
17,37,13,5.769230769230769,0,55.50113636363636
18,28,13,6.846153846153846,0,53.682352941176475
19,61,5,5.2,1,29.112903225806452
3,65,5,7.0,4,0.5625
7,50,5,7.6,2,2.8488372093023253
16,99,10,6.4,1,34.59459459459459
14,72,11,6.636363636363637,0,28.23333333333333
11,31,10,6.5,3,16.133333333333333
18,74,14,4.928571428571429,3,76.51084337349398
14,34,1,2.0,5,6.533333333333334
5,90,9,5.111111111111111,4,3.681818181818182
20,33,11,5.818181818181818,2,64.53333333333333
13,65,14,5.285714285714286,0,37.64090909090909
4,89,9,5.333333333333333,3,2.273684210526316
4,17,6,6.833333333333333,5,1.2255319148936172
1,35,3,6.666666666666667,5,0.03913043478260869
12,52,9,6.777777777777778,3,16.662857142857142
13,96,8,5.75,1,20.02962962962963
19,12,1,3.0,5,9.025
17,35,13,6.3076923076923075,0,51.411578947368426
7,31,15,6.0,2,10.5
20,100,7,5.571428571428571,5,42.60869565217392
13,100,5,7.4,5,10.059523809523808
20,50,15,4.8,3,100.0
20,57,9,5.666666666666667,3,54.0
9,30,12,5.583333333333333,1,14.764556962025315
5,67,5,6.2,1,1.7361111111111112
4,36,0,0.0,0,0.0
14,3,5,6.0,0,14.0
6,53,5,8.0,0,2.0
20,20,9,6.0,4,51.42857142857143
6,46,10,3.7,3,7.659574468085106
12,8,10,4.7,3,25.263157894736842
13,4,9,6.777777777777778,0,19.555714285714284
16,73,13,4.0,4,66.56
14,57,7,6.142857142857143,1,19.208
17,51,10,5.4,1,45.15625
18,18,2,1.0,5,32.4
15,75,1,4.0,2,4.5
16,59,7,4.571428571428571,3,32.16410256410256
6,90,2,7.0,0,0.9
16,23,4,7.0,4,12.8
20,34,8,6.0,2,45.714285714285715
3,97,2,5.5,4,0.27692307692307694
15,74,1,10.0,3,2.0454545454545454
17,89,2,7.5,5,6.8
13,61,14,5.285714285714286,2,37.64090909090909
12,55,9,5.222222222222222,1,20.82857142857143
4,27,3,5.666666666666667,1,0.72
1,5,11,4.454545454545454,2,0.20166666666666666
17,84,14,3.9285714285714284,2,82.0927536231884
6,65,15,5.066666666666666,4,8.901098901098901
1,21,14,5.928571428571429,3,0.2020618556701031
17,37,1,4.0,2,5.779999999999999
19,83,5,4.6,1,32.23214285714286
1,88,3,4.333333333333333,4,0.05625
16,30,2,3.0,2,12.8
19,95,6,4.666666666666667,3,38.2235294117647
18,47,13,4.923076923076923,4,71.11168831168831
15,60,7,3.4285714285714284,5,35.564516129032256
19,12,10,6.4,5,48.78378378378378
17,15,10,5.4,2,45.15625
20,14,9,5.333333333333333,3,56.8421052631579
3,99,11,4.454545454545454,4,1.8150000000000002
14,92,9,4.111111111111111,3,34.513043478260876
6,67,7,5.0,2,4.2
2,66,6,5.833333333333333,5,0.351219512195122
1,88,12,3.9166666666666665,4,0.2440677966101695
3,19,10,5.3,0,1.4285714285714286
12,53,5,4.6,5,12.857142857142856
5,97,5,5.0,3,2.0833333333333335
6,69,15,5.8,4,7.941176470588235
10,59,10,6.5,2,13.333333333333332
17,51,2,5.5,1,8.892307692307693
10,83,1,5.0,5,1.6666666666666667
16,25,8,5.5,1,31.50769230769231
13,50,5,4.8,5,14.56896551724138
8,63,10,6.6,5,8.421052631578947
8,79,13,5.769230769230769,5,12.290909090909093
3,76,7,5.714285714285714,1,0.9382978723404255
7,72,9,7.222222222222222,4,5.363513513513514
14,100,7,5.571428571428571,4,20.878260869565217
18,80,3,6.666666666666667,2,12.678260869565216
1,82,3,2.6666666666666665,3,0.08181818181818183
11,77,14,4.857142857142857,1,28.9219512195122
9,82,9,6.111111111111111,3,10.2515625
14,13,11,6.2727272727272725,1,29.645
8,47,4,3.0,2,6.4
1,82,13,5.615384615384615,3,0.19651162790697677
16,12,10,5.8,0,37.64705882352941
6,44,5,2.2,2,5.625
15,91,1,7.0,3,2.8125
17,55,1,3.0,5,7.225
2,7,14,4.714285714285714,2,0.9799999999999999
20,12,13,5.384615384615385,5,81.44578313253012
14,68,9,7.111111111111111,2,21.747945205479454
18,74,13,5.230769230769231,1,67.6
18,27,15,4.2,0,93.46153846153845
15,59,9,4.555555555555555,4,36.45
3,35,8,4.25,0,1.3714285714285714
13,24,13,4.538461538461538,4,39.66805555555556
4,54,11,5.818181818181818,5,2.5813333333333333
19,80,12,5.25,0,69.312
19,57,4,4.0,3,28.880000000000003
6,6,4,2.75,0,3.8400000000000007
2,15,3,5.0,2,0.2
7,95,3,5.666666666666667,5,2.205
19,15,15,6.533333333333333,5,71.88053097345133
12,94,10,5.7,0,21.492537313432837
6,6,14,5.142857142857143,1,8.204651162790697
17,17,11,5.2727272727272725,2,50.67971014492754
3,82,13,5.153846153846154,2,1.9012499999999999
8,10,5,4.4,0,5.925925925925926
5,96,5,6.8,0,1.6025641025641026
14,100,9,5.222222222222222,0,28.35
4,12,9,5.333333333333333,3,2.273684210526316
16,84,4,4.25,0,19.504761904761903
2,56,3,3.6666666666666665,3,0.2571428571428572
7,95,12,5.0,5,9.8
16,15,3,9.333333333333334,0,7.4322580645161285
15,0,0,0.0,1,0.0
3,14,11,6.909090909090909,3,1.2517241379310344
12,0,0,0.0,4,0.0
8,44,5,4.8,1,5.517241379310345
11,56,9,4.0,2,21.78
13,8,8,5.75,3,20.02962962962963
15,99,7,4.428571428571429,2,29.013157894736842
17,60,1,4.0,2,5.779999999999999
18,20,15,5.0,5,81.0
2,91,5,5.4,3,0.3125
8,38,2,5.5,4,1.9692307692307693
20,82,12,4.416666666666667,4,88.61538461538461
8,34,0,0.0,1,0.0
18,17,0,0.0,3,0.0
4,23,15,4.4,0,4.444444444444445
2,24,4,3.0,5,0.4
16,89,14,4.571428571428571,0,64.32820512820513
10,60,8,6.875,2,10.158730158730158
6,43,15,5.4,1,8.4375
6,75,7,5.142857142857143,3,4.102325581395348
17,87,12,6.333333333333333,2,47.290909090909096
9,41,1,7.0,1,1.0125
10,86,6,4.166666666666667,4,11.612903225806452
19,81,15,4.533333333333333,2,97.86144578313254
5,98,14,4.928571428571429,4,5.903614457831325
15,4,4,5.0,4,15.0
19,93,4,7.0,2,18.05
6,60,0,0.0,4,0.0
8,1,14,4.857142857142857,2,15.297560975609759
20,81,4,5.5,1,24.615384615384617
18,81,13,4.769230769230769,2,73.00800000000001
12,46,11,4.636363636363637,2,28.10322580645161
3,78,11,7.090909090909091,0,1.2235955056179777
1,40,12,6.333333333333333,5,0.16363636363636366
7,33,8,4.625,0,6.968888888888889
5,100,13,5.846153846153846,1,4.747191011235955
6,99,9,3.888888888888889,5,6.627272727272727
12,58,4,5.75,4,8.533333333333333
7,32,7,4.428571428571429,5,6.318421052631579
1,48,1,8.0,5,0.01111111111111111
5,86,14,5.214285714285714,5,5.6321839080459775
13,47,0,0.0,1,0.0
15,93,14,5.142857142857143,4,51.279069767441854
7,97,6,6.333333333333333,5,4.00909090909091
16,23,9,6.222222222222222,3,31.90153846153846
3,97,9,6.666666666666667,4,1.0565217391304347
15,64,13,6.461538461538462,0,39.20103092783505
7,91,1,4.0,4,0.9799999999999999
5,18,0,0.0,2,0.0
3,29,0,0.0,4,0.0
1,26,2,3.5,5,0.04444444444444444
9,78,8,5.375,5,10.164705882352942
11,47,10,5.2,2,19.516129032258064
7,58,8,5.25,1,6.272
16,42,9,6.888888888888889,2,29.2056338028169
17,50,0,0.0,5,0.0
12,52,12,4.75,0,30.052173913043475
11,28,10,5.3,3,19.20634920634921
6,87,10,6.0,2,5.142857142857142
19,70,11,5.818181818181818,3,58.24133333333333
12,77,2,6.5,0,3.8400000000000007
13,54,12,6.75,4,26.16774193548387
14,28,6,6.333333333333333,0,16.03636363636364
9,83,10,5.0,2,13.5
17,87,7,6.571428571428571,4,26.718867924528304
12,22,7,4.428571428571429,3,18.568421052631578
17,65,3,5.0,4,14.45
20,74,12,6.416666666666667,1,64.7191011235955
7,29,6,5.166666666666667,1,4.767567567567568
4,45,7,4.571428571428571,5,2.01025641025641
9,2,4,5.25,1,5.183999999999999
14,87,9,4.666666666666667,1,31.12941176470588
5,20,9,6.444444444444445,2,3.022388059701492
5,63,7,4.428571428571429,1,3.223684210526316
11,47,7,7.285714285714286,4,10.222413793103449
4,49,9,4.888888888888889,3,2.4452830188679244
1,68,6,5.666666666666667,4,0.09
9,58,7,5.857142857142857,1,8.26875
3,91,1,8.0,2,0.1
7,87,0,0.0,0,0.0
13,93,12,5.416666666666667,5,31.605194805194806
12,3,7,6.142857142857143,4,14.112
3,18,13,8.153846153846153,5,1.2781512605042018
17,68,8,5.75,1,34.25185185185185
16,53,13,5.153846153846154,2,54.08
9,43,1,5.0,4,1.35
10,6,8,4.75,4,13.91304347826087
17,29,8,7.0,0,28.9
12,72,3,8.0,3,4.8
4,35,12,6.75,3,2.47741935483871
3,95,15,4.733333333333333,2,2.354651162790698
13,84,13,5.076923076923077,4,36.15316455696203
6,69,7,6.0,0,3.6
4,9,6,7.666666666666667,4,1.1076923076923075
18,34,12,7.416666666666667,1,46.19405940594059
18,44,2,6.0,1,9.257142857142858
17,23,8,4.0,4,46.239999999999995
9,2,1,1.0,2,4.05
15,62,0,0.0,2,0.0
3,77,3,5.666666666666667,3,0.40499999999999997
10,27,3,6.333333333333333,3,4.090909090909092
